Time,Temp,Pressure
100000000,276,99103
200000000,276,99109
300000000,276,99106
400000000,276,99109
500000000,276,99109
600000000,276,99106
700000000,276,99109
800000000,276,99106
900000000,276,99109
1000000000,276,99103
1100000000,276,99109
1200000000,276,99100
1300000000,276,99109
1400000000,276,99102
1500000000,276,99103
1600000000,276,99109
1700000000,276,99112
1800000000,276,99102
1900000000,276,99106
2000000000,276,99112
2100000000,276,99112
2200000000,276,99112
2300000000,276,99106
2400000000,276,99109
2500000000,276,99099
2600000000,276,99112
2700000000,276,99103
2800000000,276,99109
2900000000,276,99109
3000000000,276,99109
3100000000,276,99106
3200000000,276,99112
3300000000,276,99106
3400000000,276,99109
3500000000,276,99106
3600000000,276,99106
3700000000,276,99109
3800000000,276,99109
3900000000,276,99112
4000000000,276,99106
4100000000,276,99106
4200000000,276,99111
4300000000,276,99109
4400000000,276,99112
4500000000,276,99109
4600000000,276,99105
4700000000,276,99112
4800000000,276,99102
4900000000,276,99109
5000000000,276,99108
5100000000,276,99118
5200000000,276,99111
5300000000,276,99105
5400000000,276,99118
5500000000,276,99121
5600000000,276,99117
5700000000,276,99111
5800000000,276,99114
5900000000,276,99114
6000000000,276,99114
6100000000,276,99117
6200000000,276,99117
6300000000,276,99114
6400000000,276,99114
6500000000,276,99105
6600000000,276,99108
6700000000,276,99114
6800000000,276,99117
6900000000,276,99114
7000000000,276,99120
7100000000,276,99118
7200000000,276,99114
7300000000,276,99102
7400000000,276,99105
7500000000,276,99099
7600000000,276,99106
7700000000,276,99109
7800000000,276,99106
7900000000,276,99105
8000000000,276,99106
8100000000,276,99112
8200000000,276,99108
8300000000,276,99105
8400000000,276,99109
8500000000,276,99108
8600000000,276,99108
8700000000,276,99111
8800000000,276,99112
8900000000,276,99114
9000000000,276,99114
9100000000,276,99102
9200000000,276,99111
9300000000,276,99108
9400000000,276,99105
9500000000,276,99108
9600000000,276,99099
9700000000,276,99102
9800000000,276,99096
9900000000,276,99109
10000000000,276,99105
10100000000,276,99106
10200000000,276,99099
10300000000,276,99102
10400000000,276,99111
10500000000,276,99114
10600000000,276,99112
10700000000,276,99111
10800000000,276,99117
10900000000,276,99111
11000000000,276,99114
11100000000,276,99108
11200000000,276,99111
11300000000,276,99111
11400000000,276,99114
11500000000,276,99114
11600000000,276,99114
11700000000,276,99108
11800000000,276,99120
11900000000,276,99117
12000000000,276,99120
12100000000,276,99111
12200000000,276,99114
12300000000,276,99117
12400000000,276,99108
12500000000,276,99108
12600000000,276,99108
12700000000,276,99099
12800000000,276,99105
12900000000,276,99105
13000000000,276,99099
13100000000,276,99099
13200000000,276,99090
13300000000,276,99108
13400000000,276,99096
13500000000,276,99101
13600000000,276,99105
13700000000,276,99102
13800000000,276,99107
13900000000,276,99110
14000000000,276,99105
14100000000,276,99107
14200000000,276,99114
14300000000,276,99112
14400000000,276,99109
14500000000,276,99116
14600000000,276,99113
14700000000,276,99120
14800000000,276,99117
14900000000,276,99110
15000000000,276,99116
15100000000,276,99109
15200000000,276,99107
15300000000,276,99106
15400000000,276,99115
15500000000,276,99113
15600000000,276,99109
15700000000,276,99107
15800000000,276,99106
15900000000,276,99117
16000000000,276,99114
16100000000,276,99109
16200000000,276,99110
16300000000,276,99098
16400000000,276,99108
16500000000,276,99109
16600000000,276,99117
16700000000,276,99108
16800000000,276,99110
16900000000,276,99109
17000000000,276,99101
17100000000,276,99111
17200000000,276,99109
17300000000,276,99106
17400000000,276,99109
17500000000,276,99117
17600000000,276,99111
17700000000,276,99104
17800000000,276,99103
17900000000,276,99109
18000000000,276,99109
18100000000,276,99111
18200000000,276,99120
18300000000,276,99111
18400000000,276,99106
18500000000,276,99106
18600000000,276,99110
18700000000,275,99103
18800000000,276,99109
18900000000,276,99111
19000000000,276,99109
19100000000,276,99120
19200000000,276,99114
19300000000,276,99109
19400000000,276,99119
19500000000,276,99120
19600000000,276,99107
19700000000,276,99117
19800000000,276,99117
19900000000,276,99117
20000000000,276,99103
20100000000,276,99119
20200000000,276,99108
20300000000,276,99102
20400000000,276,99108
20500000000,276,99103
20600000000,276,99107
20700000000,276,99105
20800000000,276,99106
20900000000,276,99111
