time,temp,pressure
18000000000,255,100016
18100000000,255,100021
18200000000,255,100018
18300000000,255,100016
18400000000,255,100015
18500000000,255,100012
18600000000,255,100015
18700000000,255,100018
18800000000,255,100024
18900000000,255,100024
19000000000,255,100016
19100000000,255,100012
19200000000,255,100021
19300000000,255,100018
19400000000,255,100018
19500000000,255,100018
19600000000,255,100021
19700000000,255,100015
19800000000,255,100015
19900000000,255,100022
20000000000,255,100013
20100000000,255,100018
20200000000,255,100018
20300000000,255,100013
20400000000,255,100009
20500000000,255,100016
20600000000,255,100024
20700000000,255,100015
20800000000,255,100021
20900000000,255,100021
21000000000,255,100018
21100000000,255,100027
21200000000,255,100024
21300000000,255,100021
21400000000,255,100025
21500000000,255,100018
21600000000,255,100021
21700000000,255,100016
21800000000,255,100018
21900000000,255,100016
22000000000,255,100021
22100000000,255,100015
22200000000,255,100018
22300000000,255,100018
22400000000,255,100016
22500000000,255,100010
22600000000,255,100018
22700000000,255,100016
22800000000,255,100018
22900000000,255,100019
23000000000,255,100016
23100000000,255,100018
23200000000,255,100016
23300000000,255,100018
23400000000,255,100018
23500000000,255,100016
23600000000,255,100013
23700000000,255,100025
23800000000,255,100016
23900000000,255,100018
24000000000,255,100021
24100000000,255,100019
24200000000,255,100025
24300000000,255,100031
24400000000,255,100016
24500000000,255,100018
24600000000,255,100006
24700000000,255,100010
24800000000,254,100003
24900000000,255,100016
25000000000,255,100018
25100000000,255,100022
25200000000,255,100010
25300000000,255,100013
25400000000,255,100019
25500000000,255,100018
25600000000,255,100013
25700000000,255,100018
25800000000,255,100019
25900000000,255,100022
26000000000,255,100022
26100000000,255,100013
26200000000,255,100010
26300000000,255,100022
26400000000,255,100019
26500000000,255,100025
26600000000,255,100019
26700000000,255,100025
26800000000,255,100026
26900000000,255,100016
27000000000,255,100031
27100000000,255,100021
27200000000,255,100026
27300000000,255,100013
27400000000,255,100022
27500000000,255,100023
27600000000,255,100022
27700000000,255,100018
27800000000,255,100022
27900000000,255,100019
28000000000,255,100019
28100000000,255,100010
28200000000,255,100019
28300000000,255,100017
28400000000,255,100022
28500000000,255,100013
28600000000,255,100018
28700000000,255,100019
28800000000,255,100016
28900000000,255,100022
29000000000,255,100013
29100000000,255,100019
29200000000,255,100019
29300000000,255,100013
29400000000,255,100022
29500000000,255,100016
29600000000,255,100019
29700000000,255,100028
29800000000,255,100016
29900000000,255,100020
30000000000,255,100010
30100000000,255,100025
30200000000,255,100013
30300000000,255,100022
30400000000,255,100023
30500000000,255,100019
30600000000,255,100016
30700000000,255,100007
30800000000,255,100016
30900000000,255,100019
31000000000,255,100013
31100000000,255,100016
31200000000,255,100016
31300000000,255,100013
31400000000,255,100017
31500000000,255,100019
31600000000,255,100013
31700000000,255,100019
31800000000,255,100013
31900000000,255,100016
32000000000,255,100013
32100000000,255,100019
32200000000,255,100013
32300000000,255,100022
32400000000,255,100013
32500000000,255,100019
32600000000,255,100022
32700000000,255,100013
32800000000,255,100016
32900000000,255,100017
33000000000,255,100013
33100000000,255,100013
33200000000,255,100016
33300000000,255,100017
33400000000,255,100017
33500000000,255,100014
33600000000,255,100017
33700000000,255,100014
33800000000,255,100019
33900000000,255,100019
34000000000,255,100019
34100000000,255,100017
34200000000,255,100016
34300000000,255,100013
34400000000,255,100016
34500000000,255,100016
34600000000,255,100019
34700000000,255,100022
34800000000,255,100013
34900000000,255,100019
35000000000,255,100019
35100000000,255,100016
35200000000,255,100017
35300000000,255,100019
35400000000,255,100023
35500000000,255,100014
35600000000,255,100022
35700000000,255,100020
35800000000,255,100014
35900000000,255,100020
36000000000,255,100016
36100000000,255,100022
36200000000,255,100016
36300000000,255,100017
36400000000,255,100010
36500000000,255,100019
36600000000,255,100022
36700000000,255,100017
36800000000,255,100023
36900000000,254,99998
37000000000,255,100014
37100000000,255,100013
37200000000,255,100010
37300000000,255,100017
37400000000,255,100019
37500000000,255,100011
37600000000,255,100016
37700000000,255,100013
37800000000,255,100016
37900000000,255,100014
38000000000,255,100014
38100000000,255,100020
38200000000,255,100010
38300000000,255,100015
38400000000,255,100016
38500000000,255,100023
38600000000,255,100016
38700000000,255,100011
38800000000,255,100016
38900000000,255,100013
39000000000,255,100011
39100000000,255,100016
39200000000,255,100017
39300000000,255,100017
39400000000,255,100014
39500000000,255,100013
39600000000,255,100017
39700000000,255,100023
39800000000,255,100017
39900000000,255,100015
40000000000,255,100021
40100000000,255,100021
40200000000,255,100005
40300000000,255,100016
40400000000,255,100017
40500000000,255,100017
40600000000,255,100016
40700000000,255,100021
40800000000,255,100024
40900000000,255,100023
41000000000,255,100014
41100000000,255,100020
41200000000,255,100018
41300000000,255,100011
41400000000,255,100018
41500000000,255,100021
41600000000,255,100024
41700000000,255,100010
41800000000,255,100018
41900000000,255,100016
42000000000,255,100014
42100000000,255,100011
42200000000,255,100018
42300000000,255,100017
42400000000,255,100008
42500000000,255,100015
42600000000,255,100017
42700000000,255,100023
42800000000,255,100008
42900000000,255,100011
43000000000,255,100018
43100000000,255,100021
43200000000,255,100010
43300000000,255,100014
43400000000,255,100014
43500000000,255,100015
43600000000,255,100015
43700000000,255,100010
43800000000,255,100018
43900000000,255,100018
44000000000,255,100014
44100000000,255,100007
44200000000,255,100018
44300000000,255,100011
44400000000,255,100014
44500000000,255,100021
44600000000,255,100011
44700000000,255,100015
44800000000,255,100013
44900000000,255,100021
45000000000,255,100015
45100000000,255,100011
45200000000,255,100008
45300000000,255,100015
45400000000,255,100005
45500000000,255,100012
45600000000,255,100011
45700000000,255,100011
45800000000,255,100018
45900000000,255,100011
46000000000,255,100017
46100000000,255,100014
46200000000,255,100009
46300000000,255,100014
46400000000,255,100015
46500000000,255,100018
46600000000,255,100014
46700000000,255,100018
46800000000,255,100015
46900000000,255,100021
47000000000,255,100008
47100000000,255,100018
47200000000,255,100021
47300000000,255,100018
47400000000,255,100012
47500000000,255,100008
47600000000,255,100021
47700000000,255,100018
47800000000,255,100012
47900000000,255,100021
48000000000,255,100015
48100000000,255,100018
48200000000,255,100009
48300000000,255,100013
48400000000,255,100018
48500000000,255,100009
48600000000,255,100015
48700000000,255,100024
48800000000,255,100012
48900000000,255,100018
49000000000,255,100018
49100000000,255,100018
49200000000,255,100015
49300000000,255,100012
49400000000,255,100008
49500000000,255,100018
49600000000,255,100018
49700000000,255,100015
49800000000,255,100018
49900000000,255,100015
50000000000,255,100018
50100000000,255,100011
50200000000,255,100015
50300000000,255,100012
50400000000,255,100021
50500000000,255,100018
50600000000,255,100015
50700000000,255,100012
50800000000,255,100012
50900000000,255,100015
51000000000,255,100012
51100000000,255,100018
51200000000,255,100009
51300000000,255,100012
51400000000,255,100012
51500000000,255,100012
51600000000,255,100015
51700000000,255,100012
51800000000,255,100018
51900000000,255,100018
52000000000,255,100009
52100000000,255,100015
52200000000,255,100012
52300000000,255,100018
52400000000,255,100018
52500000000,255,100015
52600000000,255,100012
52700000000,255,100018
52800000000,255,100018
52900000000,255,100012
53000000000,255,100015
53100000000,255,100012
53200000000,255,100015
53300000000,255,100012
53400000000,255,100018
53500000000,255,100008
53600000000,255,100015
53700000000,255,100016
53800000000,255,100015
53900000000,255,100015
54000000000,255,100012
54100000000,255,100015
54200000000,255,100018
54300000000,255,100021
54400000000,255,100021
54500000000,255,100009
54600000000,255,100003
54700000000,255,100003
54800000000,255,100012
54900000000,255,100006
55000000000,255,100012
55100000000,255,100015
55200000000,255,100021
55300000000,255,100012
55400000000,255,100009
55500000000,255,100015
55600000000,255,100021
55700000000,255,100015
55800000000,255,100015
55900000000,255,100014
56000000000,255,100018
56100000000,255,100015
56200000000,255,100024
56300000000,255,100015
56400000000,255,100021
56500000000,255,100015
56600000000,255,100016
56700000000,255,100016
56800000000,255,100009
56900000000,255,100021
57000000000,255,100013
57100000000,255,100018
57200000000,255,100018
57300000000,255,100012
57400000000,255,100015
57500000000,255,100012
57600000000,255,100021
57700000000,255,100019
57800000000,255,100015
57900000000,255,100016
58000000000,255,100018
58100000000,255,100022
58200000000,255,100018
58300000000,255,100018
58400000000,255,100013
58500000000,255,100016
58600000000,255,100019
58700000000,255,100018
58800000000,255,100012
58900000000,255,100013
59000000000,255,100010
59100000000,255,100025
59200000000,255,100016
59300000000,255,100016
59400000000,255,100016
59500000000,255,100016
59600000000,255,100007
59700000000,255,100009
59800000000,255,100015
59900000000,255,100021
60000000000,255,100018
60100000000,255,100018
60200000000,255,100022
60300000000,255,100018
60400000000,255,100021
60500000000,255,100021
60600000000,255,100024
60700000000,255,100019
60800000000,255,100019
60900000000,255,100018
61000000000,255,100018
61100000000,255,100013
61200000000,255,100016
61300000000,255,100022
61400000000,255,100012
61500000000,255,100018
61600000000,255,100016
61700000000,255,100024
61800000000,255,100021
61900000000,255,100021
62000000000,255,100013
62100000000,255,100018
62200000000,255,100013
62300000000,255,100025
62400000000,255,100016
62500000000,255,100018
62600000000,255,100021
62700000000,255,100024
62800000000,255,100012
62900000000,255,100010
63000000000,255,100016
63100000000,255,100025
63200000000,255,100019
63300000000,255,100018
63400000000,255,100013
63500000000,255,100019
63600000000,255,100010
63700000000,255,100019
63800000000,255,100019
63900000000,255,100025
64000000000,255,100015
64100000000,255,100019
64200000000,255,100019
64300000000,255,100013
64400000000,255,100019
64500000000,255,100025
64600000000,255,100016
64700000000,255,100022
64800000000,255,100022
64900000000,255,100013
65000000000,255,100019
65100000000,255,100022
65200000000,255,100019
65300000000,255,100019
65400000000,255,100016
65500000000,255,100016
65600000000,255,100022
65700000000,255,100013
65800000000,255,100016
65900000000,255,100016
66000000000,255,100022
66100000000,255,100016
66200000000,255,100016
66300000000,255,100022
66400000000,255,100022
66500000000,255,100013
66600000000,255,100022
66700000000,255,100019
66800000000,255,100022
66900000000,255,100022
67000000000,255,100022
67100000000,255,100023
67200000000,255,100022
67300000000,255,100019
67400000000,255,100022
67500000000,255,100022
67600000000,255,100019
67700000000,255,100023
67800000000,255,100019
67900000000,255,100016
68000000000,255,100022
68100000000,255,100016
68200000000,255,100017
68300000000,255,100022
68400000000,255,100019
68500000000,255,100016
68600000000,255,100019
68700000000,255,100019
68800000000,255,100026
68900000000,255,100026
69000000000,255,100016
69100000000,255,100016
69200000000,255,100013
69300000000,255,100019
69400000000,255,100019
69500000000,255,100013
69600000000,255,100022
69700000000,255,100013
69800000000,255,100013
69900000000,255,100019
70000000000,255,100016
70100000000,255,100020
70200000000,255,100016
70300000000,255,100019
70400000000,255,100019
70500000000,255,100018
70600000000,255,100016
70700000000,255,100026
70800000000,255,100013
70900000000,255,100017
71000000000,255,100013
71100000000,255,100013
71200000000,255,100016
71300000000,255,100016
71400000000,255,100023
71500000000,255,100013
71600000000,255,100016
71700000000,255,100016
71800000000,255,100019
71900000000,255,100020
72000000000,255,100019
72100000000,255,100017
72200000000,255,100023
72300000000,255,100026
72400000000,255,100019
72500000000,255,100022
72600000000,255,100022
72700000000,255,100023
72800000000,255,100016
72900000000,255,100026
73000000000,255,100019
73100000000,255,100019
73200000000,255,100017
73300000000,255,100013
73400000000,255,100013
73500000000,255,100016
73600000000,255,100013
73700000000,255,100007
73800000000,255,100019
73900000000,255,100019
74000000000,255,100016
74100000000,255,100013
74200000000,255,100023
74300000000,255,100016
74400000000,255,100017
74500000000,255,100005
74600000000,255,100010
74700000000,255,100023
74800000000,255,100013
74900000000,255,100020
75000000000,255,100013
75100000000,255,100013
75200000000,255,100019
75300000000,255,100018
75400000000,255,100017
75500000000,255,100020
75600000000,255,100016
75700000000,255,100020
75800000000,255,100020
75900000000,255,100019
76000000000,255,100013
76100000000,255,100017
76200000000,255,100020
76300000000,255,100013
76400000000,255,100019
76500000000,255,100013
76600000000,255,100021
76700000000,255,100013
76800000000,255,100013
76900000000,255,100017
77000000000,255,100020
77100000000,255,100013
77200000000,255,100013
77300000000,255,100016
77400000000,255,100017
77500000000,255,100026
77600000000,255,100013
77700000000,255,100020
77800000000,255,100019
77900000000,255,100020
78000000000,255,100014
78100000000,255,100013
78200000000,255,100013
78300000000,255,100018
78400000000,255,100014
78500000000,255,100015
78600000000,255,100010
78700000000,255,100013
78800000000,255,100008
78900000000,255,100010
79000000000,255,100023
79100000000,255,100024
79200000000,255,100021
79300000000,255,100023
79400000000,255,100016
79500000000,255,100017
79600000000,255,100017
79700000000,255,100017
79800000000,255,100020
79900000000,255,100023
80000000000,255,100010
80100000000,255,100020
80200000000,255,100013
80300000000,255,100017
80400000000,255,100016
80500000000,255,100020
80600000000,255,100008
80700000000,255,100014
80800000000,255,100014
80900000000,255,100022
81000000000,255,100021
81100000000,255,100023
81200000000,255,100023
81300000000,255,100018
81400000000,255,100017
81500000000,255,100017
81600000000,255,100014
81700000000,255,100017
81800000000,255,100017
81900000000,255,100017
82000000000,255,100020
82100000000,255,100007
82200000000,255,100017
82300000000,255,100014
82400000000,255,100023
82500000000,255,100013
82600000000,255,100016
82700000000,255,100017
82800000000,255,100012
82900000000,255,100008
83000000000,255,100011
83100000000,256,100027
83200000000,255,100018
83300000000,256,100021
83400000000,255,100020
83500000000,255,100005
83600000000,255,100016
83700000000,255,100017
83800000000,255,100017
83900000000,255,100023
84000000000,255,100018
84100000000,255,100014
84200000000,255,100017
84300000000,255,100017
84400000000,255,100016
84500000000,255,100021
84600000000,255,100021
84700000000,255,100027
84800000000,255,100018
84900000000,255,100014
85000000000,255,100021
85100000000,255,100011
85200000000,255,100017
85300000000,255,100017
85400000000,255,100018
85500000000,255,100011
85600000000,255,100014
85700000000,256,100018
85800000000,255,100011
85900000000,255,100015
86000000000,255,100021
86100000000,255,100017
86200000000,255,100020
86300000000,256,100027
86400000000,255,100011
86500000000,255,100013
86600000000,255,100018
86700000000,255,100017
86800000000,255,100027
86900000000,256,100018
87000000000,256,100021
87100000000,255,100020
87200000000,255,100017
87300000000,255,100018
87400000000,256,100021
87500000000,255,100008
87600000000,255,100011
87700000000,256,100015
87800000000,255,100011
87900000000,255,100018
88000000000,255,100015
88100000000,255,100018
88200000000,255,100017
88300000000,255,100020
88400000000,255,100015
88500000000,255,100009
88600000000,256,100021
88700000000,255,100011
88800000000,255,100018
88900000000,255,100018
89000000000,255,100012
89100000000,255,100020
89200000000,256,100021
89300000000,256,100018
89400000000,255,100014
89500000000,256,100021
89600000000,255,100014
89700000000,256,100018
89800000000,255,100017
89900000000,255,100008
90000000000,256,100018
90100000000,255,100015
90200000000,255,100020
90300000000,255,100014
90400000000,255,100015
90500000000,256,100015
90600000000,255,100015
90700000000,255,100012
90800000000,256,100018
90900000000,255,100018
91000000000,255,100006
91100000000,255,100012
91200000000,255,100012
91300000000,255,100017
91400000000,256,100018
91500000000,256,100021
91600000000,256,100018
91700000000,256,100015
91800000000,256,100018
91900000000,256,100021
92000000000,256,100018
92100000000,256,100018
92200000000,256,100021
92300000000,256,100021
92400000000,256,100024
92500000000,256,100015
92600000000,256,100021
92700000000,255,100018
92800000000,256,100018
92900000000,255,100018
93000000000,255,100015
93100000000,255,100018
93200000000,256,100018
93300000000,256,100018
93400000000,255,100015
93500000000,255,100015
93600000000,256,100012
93700000000,256,100015
93800000000,256,100016
93900000000,255,100015
94000000000,256,100021
94100000000,256,100015
94200000000,256,100012
94300000000,256,100018
94400000000,256,100012
94500000000,256,100021
94600000000,256,100018
94700000000,256,100015
94800000000,256,100015
94900000000,256,100021
95000000000,256,100018
95100000000,255,100018
95200000000,256,100018
95300000000,255,100015
95400000000,256,100015
95500000000,256,100018
95600000000,256,100016
95700000000,255,100011
95800000000,256,100018
95900000000,256,100018
96000000000,256,100012
96100000000,256,100022
96200000000,256,100018
96300000000,256,100012
96400000000,255,100018
96500000000,256,100018
96600000000,256,100018
96700000000,256,100021
96800000000,256,100021
96900000000,256,100018
97000000000,256,100018
97100000000,256,100021
97200000000,256,100013
97300000000,256,100012
97400000000,255,100012
97500000000,256,100012
97600000000,256,100021
97700000000,255,100012
97800000000,256,100016
97900000000,256,100015
98000000000,256,100018
98100000000,256,100018
98200000000,256,100021
98300000000,256,100015
98400000000,256,100016
98500000000,256,100015
98600000000,256,100013
98700000000,256,100015
98800000000,256,100016
98900000000,256,100021
99000000000,256,100021
99100000000,256,100015
99200000000,256,100015
99300000000,256,100018
99400000000,256,100018
99500000000,255,100015
99600000000,256,100021
99700000000,256,100018
99800000000,256,100012
99900000000,256,100013
100000000000,256,100009
100100000000,256,100016
100200000000,256,100015
100300000000,256,100013
100400000000,256,100012
100500000000,256,100021
100600000000,256,100016
100700000000,256,100013
100800000000,256,100018
100900000000,256,100018
101000000000,256,100016
101100000000,256,100012
101200000000,256,100018
101300000000,256,100013
101400000000,256,100018
101500000000,256,100016
101600000000,256,100012
101700000000,256,100016
101800000000,256,100012
101900000000,256,100021
102000000000,256,100021
102100000000,256,100021
102200000000,256,100018
102300000000,256,100018
102400000000,256,100016
102500000000,256,100018
102600000000,256,100018
102700000000,256,100024
102800000000,256,100024
102900000000,256,100021
103000000000,256,100016
103100000000,256,100016
103200000000,256,100009
103300000000,256,100009
103400000000,256,100018
103500000000,256,100016
103600000000,256,100018
103700000000,256,100012
103800000000,256,100010
103900000000,255,100006
104000000000,256,100010
104100000000,256,100018
104200000000,256,100018
104300000000,256,100016
104400000000,256,100019
104500000000,256,100018
104600000000,256,100013
104700000000,256,100013
104800000000,256,100010
104900000000,256,100012
105000000000,256,100013
105100000000,256,100012
105200000000,256,100019
105300000000,256,100010
105400000000,256,100016
105500000000,256,100016
105600000000,256,100016
105700000000,256,100019
105800000000,256,100018
105900000000,256,100016
106000000000,256,100010
106100000000,256,100010
106200000000,256,100018
106300000000,256,100016
106400000000,256,100016
106500000000,256,100013
106600000000,256,100029
106700000000,256,100010
106800000000,256,100022
106900000000,256,100028
107000000000,256,100019
107100000000,256,100025
107200000000,256,100010
107300000000,256,100010
107400000000,256,100013
107500000000,256,100013
107600000000,256,100016
107700000000,256,100010
107800000000,256,100016
107900000000,256,100022
108000000000,256,100022
108100000000,256,100013
108200000000,256,100016
108300000000,256,100019
108400000000,256,100019
108500000000,256,100013
108600000000,256,100016
108700000000,256,100019
108800000000,256,100013
108900000000,256,100016
109000000000,256,100010
109100000000,256,100004
109200000000,256,100016
109300000000,256,100013
109400000000,256,100013
109500000000,256,100013
109600000000,256,100016
109700000000,256,100022
109800000000,256,100010
109900000000,256,100010
110000000000,256,100019
110100000000,256,100016
110200000000,256,100013
110300000000,256,100012
110400000000,256,100007
110500000000,256,100013
110600000000,256,100022
110700000000,256,100022
110800000000,256,100022
110900000000,256,100016
111000000000,256,100016
111100000000,256,100007
111200000000,256,100011
111300000000,256,100013
111400000000,256,100013
111500000000,256,100022
111600000000,256,100011
111700000000,256,100010
111800000000,256,100019
111900000000,256,100017
112000000000,256,100013
112100000000,256,100019
112200000000,256,100013
112300000000,256,100013
112400000000,256,100013
112500000000,256,100013
112600000000,256,100007
112700000000,256,100010
112800000000,256,100016
112900000000,256,100016
113000000000,256,100016
113100000000,256,100013
113200000000,256,100007
113300000000,256,100013
113400000000,256,100007
113500000000,256,100016
113600000000,256,100010
113700000000,256,100019
113800000000,256,100016
113900000000,256,100019
114000000000,256,100013
114100000000,256,100013
114200000000,256,100013
114300000000,256,100014
114400000000,256,100022
114500000000,256,100016
114600000000,256,100020
114700000000,256,100007
114800000000,256,100019
114900000000,256,100016
115000000000,256,100022
115100000000,256,100016
115200000000,256,100022
115300000000,256,100016
115400000000,256,100020
115500000000,256,100022
115600000000,256,100017
115700000000,256,100020
115800000000,256,100025
115900000000,256,100017
116000000000,256,100019
116100000000,256,100023
116200000000,256,100019
116300000000,256,100014
116400000000,256,100017
116500000000,256,100022
116600000000,256,100010
116700000000,256,100020
116800000000,256,100013
116900000000,256,100010
117000000000,256,100016
117100000000,256,100016
117200000000,256,100016
117300000000,256,100017
117400000000,256,100007
117500000000,256,100017
117600000000,256,100020
117700000000,256,100023
117800000000,256,100023
117900000000,256,100016
118000000000,256,100019
118100000000,256,100016
118200000000,256,100016
118300000000,256,100001
118400000000,256,100016
118500000000,256,100017
118600000000,256,100007
118700000000,256,100020
118800000000,256,100020
118900000000,256,100016
119000000000,256,100016
119100000000,256,100014
119200000000,256,100017
119300000000,256,100017
119400000000,256,100017
119500000000,256,100016
119600000000,256,100014
119700000000,256,100019
119800000000,256,100013
119900000000,256,100011
120000000000,256,100020
120100000000,256,100019
120200000000,256,100022
120300000000,256,100013
120400000000,256,100010
120500000000,256,100014
120600000000,256,100019
120700000000,256,100019
120800000000,256,100020
120900000000,256,100019
121000000000,256,100017
121100000000,256,100014
121200000000,256,100011
121300000000,256,100013
121400000000,256,100017
121500000000,256,100016
121600000000,256,100020
121700000000,256,100007
121800000000,256,100017
121900000000,256,100020
122000000000,256,100014
122100000000,256,100014
122200000000,256,100014
122300000000,256,100017
122400000000,256,100007
122500000000,256,100020
122600000000,256,100011
122700000000,256,100019
122800000000,256,100008
122900000000,256,100011
123000000000,256,100017
123100000000,256,100017
123200000000,256,100017
123300000000,256,100014
123400000000,256,100023
123500000000,256,100017
123600000000,256,100014
123700000000,256,100014
123800000000,256,100014
123900000000,256,100020
124000000000,256,100016
124100000000,256,100017
124200000000,256,100014
124300000000,256,100023
124400000000,256,100021
124500000000,256,100020
124600000000,256,100014
124700000000,256,100013
124800000000,256,100011
124900000000,256,100011
125000000000,256,100013
125100000000,256,100013
125200000000,256,100011
125300000000,256,100017
125400000000,256,100017
125500000000,256,100017
125600000000,256,100017
125700000000,256,100011
125800000000,256,100020
125900000000,256,100013
126000000000,256,100011
126100000000,256,100014
126200000000,256,100013
126300000000,256,100014
126400000000,256,100014
126500000000,256,100010
126600000000,256,100014
126700000000,256,100011
126800000000,256,100011
126900000000,256,100017
127000000000,256,100020
127100000000,256,100017
127200000000,256,100020
127300000000,256,100016
127400000000,256,100017
127500000000,256,100014
127600000000,256,100023
127700000000,256,100017
127800000000,256,100017
127900000000,256,100016
128000000000,256,100017
128100000000,256,100020
128200000000,256,100011
128300000000,256,100014
128400000000,256,100008
128500000000,256,100017
128600000000,256,100027
128700000000,256,100017
128800000000,256,100017
128900000000,256,100023
129000000000,256,100008
129100000000,256,100017
129200000000,256,100013
129300000000,256,100024
129400000000,256,100014
129500000000,256,100017
129600000000,256,100014
129700000000,256,100017
129800000000,256,100018
129900000000,256,100018
130000000000,256,100017
130100000000,256,100014
130200000000,256,100017
130300000000,256,100014
130400000000,256,100016
130500000000,256,100008
130600000000,256,100011
130700000000,256,100011
130800000000,256,100020
130900000000,256,100021
131000000000,256,100018
131100000000,256,100013
131200000000,256,100008
131300000000,256,100008
131400000000,256,100013
131500000000,256,100014
131600000000,256,100011
131700000000,256,100011
131800000000,256,100014
131900000000,256,100016
132000000000,256,100008
132100000000,256,100014
132200000000,256,100020
132300000000,256,100024
132400000000,256,100021
132500000000,256,100016
132600000000,256,100016
132700000000,256,100013
132800000000,256,100014
132900000000,256,100024
133000000000,256,100021
133100000000,256,100011
133200000000,256,100005
133300000000,256,100017
133400000000,256,100017
133500000000,256,100018
133600000000,256,100020
133700000000,256,100017
133800000000,256,100020
133900000000,256,100014
134000000000,256,100018
134100000000,256,100017
134200000000,256,100021
134300000000,256,100017
134400000000,256,100027
134500000000,256,100020
134600000000,256,100013
134700000000,256,100016
134800000000,256,100021
134900000000,256,100018
135000000000,256,100020
135100000000,256,100010
135200000000,256,100016
135300000000,256,100011
135400000000,256,100018
135500000000,256,100018
135600000000,256,100021
135700000000,256,100016
135800000000,256,100016
135900000000,256,100016
136000000000,256,100014
136100000000,256,100016
136200000000,256,100016
136300000000,256,100016
136400000000,256,100010
136500000000,256,100016
136600000000,256,100016
136700000000,256,100016
136800000000,256,100011
136900000000,256,100014
137000000000,256,100018
137100000000,256,100016
137200000000,256,100018
137300000000,256,100016
137400000000,256,100016
137500000000,256,100016
137600000000,256,100018
137700000000,256,100016
137800000000,256,100016
137900000000,256,100013
138000000000,256,100016
138100000000,256,100013
138200000000,256,100011
138300000000,256,100011
138400000000,256,100016
138500000000,256,100018
138600000000,256,100018
138700000000,256,100016
138800000000,256,100021
138900000000,256,100010
139000000000,256,100013
139100000000,256,100016
139200000000,256,100013
139300000000,256,100007
139400000000,256,100018
139500000000,256,100024
139600000000,256,100021
139700000000,256,100016
139800000000,256,100018
139900000000,256,100010
