Telemetry ID:  2, Ref Time:     17000000, Body length: 14, :bj‚‚r‚‚’ŠÊŠR²

Telemetry ID:  2, Ref Time:     30000000, Body length: 122, :$VNYMR,+074.745,+005.360,-001.861,+00.2219,-00.8592,+01.3187,+00.872,+00.320,-09.805,+00.012429,+00.023295,-00.001371*68
(
Telemetry ID:  2, Ref Time:     55000000, Body length: 122, :$VNYMR,+074.743,+005.394,-001.843,+00.1732,-00.8721,+01.2606,+00.885,+00.288,-09.811,+00.011026,+00.024611,+00.000071*62
(
Telemetry ID:  2, Ref Time:     80000000, Body length: 122, :$VNYMR,+074.740,+005.424,-001.832,+00.2153,-00.8525,+01.2945,+00.860,+00.347,-09.849,+00.007646,+00.021279,-00.000761*6B
(
Telemetry ID:  2, Ref Time:    105000000, Body length: 122, :$VNYMR,+074.736,+005.445,-001.826,+00.1736,-00.8520,+01.2694,+00.878,+00.324,-09.803,+00.004266,+00.015366,-00.001975*6D
(
Telemetry ID:  2, Ref Time:    130000000, Body length: 122, :$VNYMR,+074.730,+005.456,-001.826,+00.2015,-00.8456,+01.2945,+00.861,+00.328,-09.792,+00.001529,+00.006649,-00.004809*60
(
Telemetry ID:  2, Ref Time:    155000000, Body length: 122, :$VNYMR,+074.724,+005.453,-001.830,+00.1942,-00.8656,+01.2693,+00.875,+00.315,-09.823,-00.003752,-00.002111,-00.005702*60
(
Telemetry ID:  2, Ref Time:    180000000, Body length: 122, :$VNYMR,+074.716,+005.435,-001.839,+00.1800,-00.8655,+01.3015,+00.832,+00.314,-09.810,-00.006227,-00.013437,-00.007101*63
(
Telemetry ID:  2, Ref Time:    205000000, Body length: 122, :$VNYMR,+074.706,+005.403,-001.850,+00.1944,-00.8589,+01.2614,+00.857,+00.331,-09.791,-00.007244,-00.023405,-00.009851*6B
(
Telemetry ID:  2, Ref Time:    230000000, Body length: 122, :$VNYMR,+074.692,+005.358,-001.865,+00.2010,-00.8657,+01.2938,+00.873,+00.306,-09.804,-00.008821,-00.032295,-00.011040*6B
(
Telemetry ID:  2, Ref Time:    255000000, Body length: 122, :$VNYMR,+074.678,+005.303,-001.878,+00.1876,-00.8521,+01.2615,+00.873,+00.297,-09.802,-00.008827,-00.038469,-00.012966*6C
(
Telemetry ID:  2, Ref Time:    280000000, Body length: 122, :$VNYMR,+074.664,+005.241,-001.890,+00.2080,-00.8624,+01.3021,+00.880,+00.301,-09.808,-00.007126,-00.043134,-00.013500*67
(
Telemetry ID:  2, Ref Time:    305000000, Body length: 122, :$VNYMR,+074.646,+005.178,-001.897,+00.1980,-00.8590,+01.2574,+00.891,+00.297,-09.797,-00.006002,-00.043055,-00.014575*69
(
Telemetry ID:  2, Ref Time:    330000000, Body length: 122, :$VNYMR,+074.630,+005.117,-001.897,+00.2083,-00.8557,+01.2821,+00.901,+00.281,-09.840,-00.000278,-00.041836,-00.013222*60
(
Telemetry ID:  2, Ref Time:    355000000, Body length: 122, :$VNYMR,+074.613,+005.064,-001.893,+00.1876,-00.8521,+01.2615,+00.912,+00.307,-09.838,+00.002040,-00.037334,-00.013100*6D
(
Telemetry ID:  2, Ref Time:    380000000, Body length: 122, :$VNYMR,+074.597,+005.022,-001.883,+00.2258,-00.8559,+01.2783,+00.931,+00.299,-09.801,+00.007535,-00.029738,-00.010829*6C
(
Telemetry ID:  2, Ref Time:    405000000, Body length: 122, :$VNYMR,+074.582,+004.989,-001.870,+00.2049,-00.8557,+01.2698,+00.938,+00.298,-09.766,+00.010178,-00.020187,-00.011742*6F
(
Telemetry ID:  2, Ref Time:    430000000, Body length: 122, :$VNYMR,+074.568,+004.971,-001.852,+00.2220,-00.8626,+01.2902,+00.939,+00.297,-09.826,+00.012825,-00.010288,-00.010833*69
(
Telemetry ID:  2, Ref Time:    455000000, Body length: 122, :$VNYMR,+074.558,+004.967,-001.830,+00.2155,-00.8525,+01.2620,+00.923,+00.315,-09.799,+00.016149,-00.000322,-00.007885*60
(
Telemetry ID:  2, Ref Time:    480000000, Body length: 122, :$VNYMR,+074.549,+004.976,-001.805,+00.2149,-00.8659,+01.3021,+00.899,+00.295,-09.803,+00.017514,+00.007575,-00.007397*60
(
Telemetry ID:  2, Ref Time:    505000000, Body length: 122, :$VNYMR,+074.540,+004.995,-001.781,+00.2013,-00.8657,+01.2613,+00.914,+00.297,-09.784,+00.016555,+00.015081,-00.006500*67
(
Telemetry ID:  2, Ref Time:    530000000, Body length: 122, :$VNYMR,+074.534,+005.021,-001.758,+00.2294,-00.8459,+01.2950,+00.911,+00.318,-09.793,+00.016178,+00.019191,-00.003735*6D
(
Telemetry ID:  2, Ref Time:    555000000, Body length: 122, :$VNYMR,+074.530,+005.052,-001.736,+00.1874,-00.8588,+01.2694,+00.912,+00.306,-09.854,+00.015227,+00.020685,-00.002259*6C
(
Telemetry ID:  2, Ref Time:    580000000, Body length: 122, :$VNYMR,+074.526,+005.080,-001.721,+00.2358,-00.8661,+01.3025,+00.873,+00.322,-09.812,+00.011818,+00.019328,-00.001301*6A
(
Telemetry ID:  2, Ref Time:    605000000, Body length: 122, :$VNYMR,+074.522,+005.102,-001.710,+00.1942,-00.8589,+01.2858,+00.864,+00.331,-09.819,+00.009662,+00.013854,-00.003522*69
(
Telemetry ID:  2, Ref Time:    630000000, Body length: 122, :$VNYMR,+074.519,+005.115,-001.703,+00.2432,-00.8461,+01.3114,+00.846,+00.320,-09.799,+00.004720,+00.007055,-00.001340*6A
(
Telemetry ID:  2, Ref Time:    655000000, Body length: 122, :$VNYMR,+074.515,+005.117,-001.702,+00.2083,-00.8591,+01.2779,+00.847,+00.327,-09.808,+00.001369,-00.001163,-00.002820*6E
(
Telemetry ID:  2, Ref Time:    680000000, Body length: 122, :$VNYMR,+074.510,+005.104,-001.705,+00.2359,-00.8661,+01.2863,+00.868,+00.323,-09.815,-00.001292,-00.011866,-00.004534*67
(
Telemetry ID:  2, Ref Time:    705000000, Body length: 122, :$VNYMR,+074.505,+005.079,-001.713,+00.2016,-00.8523,+01.2537,+00.857,+00.313,-09.815,-00.003372,-00.020059,-00.004774*6C
(
Telemetry ID:  2, Ref Time:    730000000, Body length: 122, :$VNYMR,+074.501,+005.041,-001.722,+00.2359,-00.8661,+01.2944,+00.871,+00.323,-09.810,-00.005728,-00.028812,-00.003427*66
(
Telemetry ID:  2, Ref Time:    755000000, Body length: 122, :$VNYMR,+074.497,+004.995,-001.733,+00.2080,-00.8658,+01.2858,+00.875,+00.312,-09.819,-00.007180,-00.033867,-00.003826*64
(
Telemetry ID:  2, Ref Time:    780000000, Body length: 122, :$VNYMR,+074.493,+004.944,-001.745,+00.2219,-00.8592,+01.3187,+00.900,+00.320,-09.839,-00.007079,-00.036653,-00.003993*64
(
Telemetry ID:  2, Ref Time:    805000000, Body length: 122, :$VNYMR,+074.489,+004.893,-001.753,+00.2225,-00.8592,+01.2457,+00.883,+00.307,-09.839,-00.005429,-00.037339,-00.003410*67
(
Telemetry ID:  2, Ref Time:    830000000, Body length: 122, :$VNYMR,+074.486,+004.844,-001.759,+00.2290,-00.8660,+01.2861,+00.889,+00.314,-09.832,-00.003386,-00.034650,-00.001584*61
(
Telemetry ID:  2, Ref Time:    855000000, Body length: 122, :$VNYMR,+074.485,+004.802,-001.759,+00.2010,-00.8724,+01.2692,+00.912,+00.293,-09.848,-00.000824,-00.028810,-00.001148*6A
(
Telemetry ID:  2, Ref Time:    880000000, Body length: 122, :$VNYMR,+074.486,+004.771,-001.755,+00.2427,-00.8662,+01.3107,+00.918,+00.310,-09.826,+00.002093,-00.020910,-00.000574*6C
(
Telemetry ID:  2, Ref Time:    905000000, Body length: 122, :$VNYMR,+074.489,+004.754,-001.746,+00.2088,-00.8457,+01.2540,+00.930,+00.299,-09.803,+00.004373,-00.009822,+00.003115*6E
(
Telemetry ID:  2, Ref Time:    930000000, Body length: 122, :$VNYMR,+074.496,+004.753,-001.733,+00.2363,-00.8460,+01.3032,+00.944,+00.314,-09.829,+00.006302,+00.001712,+00.003917*65
(
Telemetry ID:  2, Ref Time:    955000000, Body length: 122, :$VNYMR,+074.505,+004.766,-001.719,+00.2082,-00.8658,+01.2614,+00.933,+00.319,-09.833,+00.008393,+00.011486,+00.006736*61
(
Telemetry ID:  2, Ref Time:    980000000, Body length: 122, :$VNYMR,+074.516,+004.795,-001.701,+00.2293,-00.8526,+01.2785,+00.934,+00.297,-09.801,+00.009147,+00.021737,+00.009210*68
(
