Time,Altitude,Temp,Voltage
56.2,6794,114.6,9.4
56.25,6783,114.6,9.4
56.3,6782,114.6,9.4
56.35,6777,114.6,9.4
56.4,6772,114.6,9.4
56.45,6761,114.6,9.4
56.5,6740,114.6,9.4
56.55,6730,114.6,9.4
56.6,6712,114.6,9.4
56.65,6704,114.6,9.4
56.7,6688,114.6,9.4
56.75,6677,114.6,9.4
56.8,6663,114.6,9.4
56.85,6657,114.6,9.4
56.9,6659,114.6,9.4
56.95,6651,114.6,9.4
57,6645,114.6,9.4
57.05,6643,114.6,9.4
57.1,6637,114.6,9.4
57.15,6633,114.6,9.4
57.2,6637,114.6,9.4
57.25,6633,114.6,9.4
57.3,6626,114.5,9.4
57.35,6628,114.6,9.4
57.4,6620,114.6,9.4
57.45,6611,114.5,9.4
57.5,6616,114.5,9.4
57.55,6623,114.5,9.4
57.6,6639,114.5,9.4
57.65,6632,114.5,9.4
57.7,6617,114.5,9.4
57.75,6616,114.5,9.4
57.8,6612,114.5,9.4
57.85,6599,114.5,9.4
57.9,6589,114.5,9.4
57.95,6594,114.5,9.4
58,6604,114.5,9.4
58.05,6599,114.5,9.4
58.1,6594,114.5,9.4
58.15,6575,114.5,9.4
58.2,6558,114.5,9.4
58.25,6571,114.5,9.4
58.3,6555,114.5,9.4
58.35,6544,114.5,9.4
58.4,6534,114.5,9.4
58.45,6527,114.5,9.4
58.5,6522,114.5,9.4
58.55,6516,114.5,9.4
58.6,6509,114.5,9.4
58.65,6505,114.5,9.4
58.7,6500,114.5,9.4
58.75,6496,114.5,9.4
58.8,6493,114.5,9.4
58.85,6491,114.5,9.4
58.9,6487,114.5,9.4
58.95,6479,114.5,9.4
59,6476,114.5,9.4
59.05,6473,114.5,9.4
59.1,6468,114.5,9.4
59.15,6465,114.5,9.4
59.2,6464,114.5,9.4
59.25,6463,114.5,9.4
59.3,6465,114.5,9.4
59.35,6468,114.5,9.4
59.4,6469,114.5,9.4
59.45,6466,114.5,9.4
59.5,6450,114.5,9.4
59.55,6438,114.5,9.4
59.6,6425,114.5,9.4
59.65,6418,114.5,9.4
59.7,6413,114.5,9.4
59.75,6409,114.5,9.4
59.8,6409,114.5,9.4
59.85,6411,114.5,9.4
59.9,6411,114.5,9.4
59.95,6407,114.5,9.4
60,6410,114.5,9.4
60.05,6411,114.5,9.4
60.1,6426,114.5,9.4
60.15,6411,114.5,9.4
60.2,6402,114.5,9.4
60.25,6383,114.5,9.4
60.3,6388,114.5,9.4
60.35,6382,114.5,9.4
60.4,6372,114.5,9.4
60.45,6364,114.5,9.4
60.5,6360,114.5,9.4
60.55,6356,114.5,9.4
60.6,6354,114.5,9.4
60.65,6352,114.5,9.4
60.7,6349,114.5,9.4
60.75,6346,114.5,9.4
60.8,6342,114.5,9.4
60.85,6333,114.5,9.4
60.9,6325,114.4,9.4
60.95,6317,114.5,9.4
61,6318,114.5,9.4
61.05,6316,114.4,9.4
61.1,6313,114.5,9.4
61.15,6310,114.4,9.4
61.2,6309,114.4,9.4
61.25,6303,114.4,9.4
61.3,6297,114.5,9.4
61.35,6290,114.4,9.4
61.4,6285,114.4,9.4
61.45,6278,114.4,9.4
61.5,6270,114.4,9.4
61.55,6272,114.4,9.4
61.6,6276,114.4,9.4
61.65,6283,114.4,9.4
61.7,6296,114.4,9.4
61.75,6301,114.4,9.4
61.8,6292,114.4,9.4
61.85,6281,114.4,9.4
61.9,6284,114.4,9.4
61.95,6277,114.4,9.4
62,6279,114.4,9.4
62.05,6280,114.4,9.4
62.1,6274,114.4,9.4
62.15,6279,114.4,9.4
62.2,6261,114.4,9.4
62.25,6263,114.4,9.4
62.3,6261,114.4,9.4
62.35,6248,114.4,9.4
62.4,6235,114.4,9.4
62.45,6221,114.4,9.4
62.5,6217,114.4,9.4
62.55,6197,114.4,9.4
62.6,6186,114.4,9.4
62.65,6177,114.4,9.4
62.7,6177,114.4,9.4
62.75,6172,114.4,9.4
62.8,6161,114.4,9.4
62.85,6157,114.4,9.4
62.9,6153,114.4,9.4
62.95,6150,114.4,9.4
63,6145,114.4,9.4
63.05,6143,114.4,9.4
63.1,6138,114.4,9.4
63.15,6136,114.4,9.4
63.2,6130,114.4,9.4
63.25,6130,114.4,9.4
63.3,6126,114.4,9.4
63.35,6125,114.4,9.4
63.4,6121,114.4,9.4
63.45,6121,114.4,9.4
63.5,6121,114.4,9.4
63.55,6119,114.4,9.4
63.6,6114,114.4,9.4
63.65,6110,114.4,9.4
63.7,6108,114.4,9.4
63.75,6105,114.4,9.4
63.8,6108,114.4,9.4
63.85,6106,114.4,9.4
63.9,6094,114.4,9.4
63.95,6081,114.4,9.4
64,6071,114.4,9.4
64.05,6058,114.4,9.4
64.1,6055,114.4,9.4
64.15,6053,114.4,9.4
64.2,6054,114.4,9.4
64.25,6054,114.4,9.4
64.3,6048,114.4,9.4
64.35,6042,114.4,9.4
64.4,6037,114.4,9.4
64.45,6034,114.4,9.4
64.5,6027,114.4,9.4
64.55,6023,114.4,9.4
64.6,6018,114.4,9.4
64.65,6019,114.4,9.4
64.7,6019,114.4,9.4
64.75,6019,114.4,9.4
64.8,6014,114.4,9.4
64.85,6010,114.4,9.4
64.9,6002,114.4,9.4
64.95,5995,114.4,9.4
65,5984,114.4,9.4
65.05,5976,114.4,9.4
65.1,5965,114.4,9.4
65.15,5962,114.4,9.4
65.2,5968,114.4,9.4
65.25,5974,114.4,9.4
65.3,5981,114.4,9.4
65.35,5985,114.4,9.4
65.4,5991,114.4,9.4
65.45,5988,114.4,9.4
65.5,5985,114.4,9.4
65.55,5979,114.4,9.4
65.6,5971,114.4,9.4
65.65,5968,114.4,9.4
65.7,5975,114.4,9.4
65.75,5977,114.4,9.4
65.8,5969,114.4,9.4
65.85,5961,114.4,9.4
65.9,5945,114.3,9.4
65.95,5933,114.3,9.4
66,5918,114.3,9.4
66.05,5912,114.3,9.4
66.1,5902,114.3,9.4
66.15,5897,114.3,9.4
66.2,5893,114.3,9.4
66.25,5889,114.3,9.4
66.3,5886,114.3,9.4
66.35,5889,114.3,9.4
66.4,5897,114.3,9.4
66.45,5910,114.3,9.4
66.5,5919,114.3,9.4
66.55,5925,114.3,9.4
66.6,5929,114.3,9.4
66.65,5918,114.3,9.4
66.7,5909,114.3,9.4
66.75,5896,114.3,9.4
66.8,5877,114.2,9.4
66.85,5875,114.2,9.4
66.9,5871,114.3,9.4
66.95,5867,114.2,9.4
67,5861,114.2,9.4
67.05,5854,114.2,9.4
67.1,5853,114.2,9.4
67.15,5863,114.2,9.4
67.2,5854,114.2,9.4
67.25,5860,114.2,9.4
67.3,5854,114.2,9.4
67.35,5839,114.2,9.4
67.4,5827,114.2,9.4
67.45,5813,114.2,9.4
67.5,5823,114.2,9.4
67.55,5817,114.2,9.4
67.6,5795,114.2,9.4
67.65,5785,114.2,9.4
67.7,5781,114.2,9.4
67.75,5777,114.2,9.4
67.8,5775,114.2,9.4
67.85,5769,114.2,9.4
67.9,5765,114.2,9.4
67.95,5766,114.2,9.4
68,5763,114.2,9.4
68.05,5764,114.2,9.4
68.1,5766,114.2,9.4
68.15,5764,114.2,9.4
68.2,5762,114.2,9.4
68.25,5761,114.2,9.4
68.3,5758,114.2,9.4
68.35,5756,114.2,9.4
68.4,5749,114.2,9.4
68.45,5743,114.2,9.4
68.5,5758,114.2,9.4
68.55,5749,114.2,9.4
68.6,5744,114.2,9.4
68.65,5728,114.2,9.4
68.7,5723,114.2,9.4
68.75,5710,114.2,9.4
68.8,5696,114.1,9.4
68.85,5687,114.1,9.4
68.9,5677,114.1,9.4
68.95,5671,114.1,9.4
69,5659,114.1,9.4
69.05,5653,114.1,9.4
69.1,5649,114.1,9.4
69.15,5645,114.1,9.4
69.2,5645,114.1,9.4
69.25,5645,114.1,9.4
69.3,5641,114.1,9.4
69.35,5639,114.1,9.4
69.4,5634,114.1,9.4
69.45,5632,114.1,9.4
69.5,5626,114.1,9.4
69.55,5620,114.1,9.4
69.6,5616,114.1,9.4
69.65,5612,114.1,9.4
69.7,5609,114.1,9.4
69.75,5605,114.1,9.4
69.8,5600,114.1,9.4
69.85,5594,114.1,9.4
69.9,5587,114.1,9.4
69.95,5582,114.1,9.4
70,5577,114.1,9.4
70.05,5573,114.1,9.4
70.1,5568,114.1,9.4
70.15,5565,114.1,9.4
70.2,5561,114.1,9.4
70.25,5559,114.0,9.4
70.3,5556,114.1,9.4
70.35,5553,114.1,9.4
70.4,5550,114.1,9.4
70.45,5547,114.1,9.4
70.5,5546,114.1,9.4
70.55,5547,114.1,9.4
70.6,5546,114.1,9.4
70.65,5544,114.1,9.4
70.7,5542,114.1,9.4
70.75,5536,114.1,9.4
70.8,5526,114.1,9.4
70.85,5518,114.1,9.4
70.9,5504,114.1,9.4
70.95,5497,114.1,9.4
71,5490,114.1,9.4
71.05,5486,114.1,9.4
71.1,5486,114.1,9.4
71.15,5487,114.1,9.4
71.2,5496,114.1,9.4
71.25,5499,114.1,9.4
71.3,5486,114.1,9.4
71.35,5481,114.1,9.4
71.4,5496,114.1,9.4
71.45,5499,114.1,9.4
71.5,5502,114.1,9.4
71.55,5489,114.1,9.4
71.6,5504,114.1,9.4
71.65,5500,114.1,9.4
71.7,5475,114.1,9.4
71.75,5454,114.1,9.4
71.8,5440,114.1,9.4
71.85,5428,114.1,9.4
71.9,5421,114.1,9.4
71.95,5417,114.1,9.4
72,5411,114.1,9.4
72.05,5406,114.1,9.4
72.1,5395,114.1,9.4
72.15,5391,114.0,9.4
72.2,5387,114.1,9.4
72.25,5383,114.1,9.4
72.3,5378,114.0,9.4
72.35,5377,114.0,9.4
72.4,5376,114.0,9.4
72.45,5376,114.0,9.4
72.5,5381,114.0,9.4
72.55,5385,114.0,9.4
72.6,5393,114.0,9.4
72.65,5392,114.0,9.4
72.7,5396,114.0,9.4
72.75,5397,114.0,9.4
72.8,5398,114.0,9.4
72.85,5416,114.0,9.4
72.9,5420,114.0,9.4
72.95,5407,114.0,9.4
73,5396,114.0,9.4
73.05,5387,114.0,9.4
73.1,5376,114.0,9.4
73.15,5374,114.0,9.4
73.2,5366,114.0,9.4
73.25,5361,114.0,9.4
73.3,5356,114.0,9.4
73.35,5352,114.0,9.4
73.4,5346,114.0,9.4
73.45,5329,114.0,9.4
73.5,5306,114.0,9.4
73.55,5293,114.0,9.4
73.6,5283,113.9,9.4
73.65,5279,113.9,9.4
73.7,5276,113.9,9.4
73.75,5277,113.9,9.4
73.8,5273,113.9,9.4
73.85,5266,113.9,9.4
73.9,5262,113.9,9.4
73.95,5257,113.9,9.4
74,5252,113.9,9.4
74.05,5255,113.9,9.4
74.1,5261,113.9,9.4
74.15,5253,113.9,9.4
74.2,5254,113.9,9.4
74.25,5253,113.9,9.4
74.3,5255,113.9,9.4
74.35,5255,113.9,9.4
74.4,5245,113.9,9.4
74.45,5252,113.9,9.4
74.5,5248,113.9,9.4
74.55,5249,113.9,9.4
74.6,5243,113.9,9.4
74.65,5233,113.8,9.4
74.7,5226,113.8,9.4
74.75,5220,113.8,9.4
74.8,5222,113.8,9.4
74.85,5206,113.8,9.4
74.9,5195,113.8,9.4
74.95,5182,113.8,9.4
75,5176,113.8,9.4
75.05,5170,113.8,9.4
75.1,5164,113.8,9.4
75.15,5158,113.8,9.4
75.2,5152,113.8,9.4
75.25,5147,113.8,9.4
75.3,5140,113.8,9.4
75.35,5137,113.8,9.4
75.4,5133,113.8,9.4
75.45,5129,113.8,9.4
75.5,5125,113.8,9.4
75.55,5121,113.8,9.4
75.6,5117,113.8,9.4
75.65,5115,113.8,9.4
75.7,5115,113.8,9.4
75.75,5116,113.8,9.4
75.8,5120,113.8,9.4
75.85,5129,113.8,9.4
75.9,5135,113.7,9.4
75.95,5145,113.7,9.4
76,5144,113.7,9.4
76.05,5142,113.7,9.4
76.1,5139,113.8,9.4
76.15,5139,113.7,9.4
76.2,5133,113.7,9.4
76.25,5130,113.8,9.4
76.3,5131,113.7,9.4
76.35,5129,113.8,9.4
76.4,5134,113.7,9.4
76.45,5125,113.8,9.4
76.5,5115,113.7,9.4
76.55,5109,113.7,9.4
76.6,5098,113.7,9.4
76.65,5094,113.7,9.4
76.7,5088,113.7,9.4
76.75,5086,113.7,9.4
76.8,5072,113.7,9.4
76.85,5076,113.7,9.4
76.9,5068,113.8,9.4
76.95,5059,113.7,9.4
77,5041,113.8,9.4
77.05,5038,113.7,9.4
77.1,5036,113.7,9.4
77.15,5031,113.7,9.4
77.2,5013,113.7,9.4
77.25,5009,113.7,9.4
77.3,4999,113.7,9.4
77.35,4994,113.7,9.4
77.4,4986,113.7,9.4
77.45,4977,113.7,9.4
77.5,4974,113.7,9.4
77.55,4967,113.7,9.4
77.6,4956,113.7,9.4
77.65,4946,113.7,9.4
77.7,4938,113.7,9.4
77.75,4927,113.7,9.4
77.8,4924,113.6,9.4
77.85,4923,113.6,9.4
77.9,4922,113.6,9.4
77.95,4921,113.6,9.4
78,4923,113.6,9.4
78.05,4927,113.6,9.4
78.1,4930,113.6,9.4
78.15,4941,113.6,9.4
78.2,4938,113.6,9.4
78.25,4932,113.6,9.4
78.3,4929,113.6,9.4
78.35,4921,113.6,9.4
78.4,4915,113.6,9.4
78.45,4910,113.6,9.4
78.5,4903,113.6,9.4
78.55,4897,113.6,9.4
78.6,4890,113.6,9.4
78.65,4877,113.5,9.4
78.7,4870,113.5,9.4
78.75,4862,113.5,9.4
78.8,4857,113.5,9.4
78.85,4853,113.5,9.4
78.9,4850,113.5,9.4
78.95,4843,113.5,9.4
79,4842,113.5,9.4
79.05,4838,113.5,9.4
79.1,4834,113.5,9.4
79.15,4832,113.5,9.4
79.2,4828,113.5,9.4
79.25,4827,113.5,9.4
79.3,4824,113.5,9.4
79.35,4820,113.5,9.4
79.4,4818,113.5,9.4
79.45,4820,113.5,9.4
79.5,4818,113.5,9.4
79.55,4820,113.5,9.4
79.6,4815,113.5,9.4
79.65,4818,113.5,9.4
79.7,4811,113.5,9.4
79.75,4810,113.5,9.4
79.8,4808,113.5,9.4
79.85,4798,113.5,9.4
79.9,4795,113.5,9.4
79.95,4789,113.5,9.4
80,4779,113.5,9.4
80.05,4774,113.5,9.4
80.1,4779,113.5,9.4
80.15,4776,113.5,9.4
80.2,4770,113.5,9.4
80.25,4763,113.5,9.4
80.3,4753,113.5,9.4
80.35,4756,113.5,9.4
80.4,4752,113.5,9.4
80.45,4734,113.5,9.4
80.5,4717,113.5,9.4
80.55,4715,113.5,9.4
80.6,4723,113.5,9.4
80.65,4727,113.4,9.4
80.7,4726,113.5,9.4
80.75,4727,113.5,9.4
80.8,4730,113.4,9.4
80.85,4732,113.4,9.4
80.9,4725,113.4,9.4
80.95,4706,113.4,9.4
81,4695,113.4,9.4
81.05,4686,113.4,9.4
81.1,4689,113.4,9.4
81.15,4681,113.4,9.4
81.2,4688,113.4,9.4
81.25,4690,113.4,9.4
81.3,4691,113.4,9.4
81.35,4684,113.4,9.4
81.4,4691,113.4,9.4
81.45,4705,113.4,9.4
81.5,4697,113.4,9.4
81.55,4667,113.4,9.4
81.6,4657,113.4,9.4
81.65,4649,113.4,9.4
81.7,4640,113.4,9.4
81.75,4628,113.4,9.4
81.8,4624,113.4,9.4
81.85,4626,113.4,9.4
81.9,4630,113.4,9.4
81.95,4625,113.4,9.4
82,4623,113.4,9.4
82.05,4623,113.4,9.4
82.1,4612,113.4,9.4
82.15,4612,113.3,9.4
82.2,4608,113.3,9.4
82.25,4604,113.3,9.4
82.3,4599,113.3,9.4
82.35,4599,113.3,9.4
82.4,4593,113.3,9.4
82.45,4583,113.3,9.4
82.5,4580,113.3,9.4
82.55,4583,113.3,9.4
82.6,4591,113.3,9.4
82.65,4587,113.3,9.4
82.7,4590,113.3,9.4
82.75,4588,113.3,9.4
82.8,4588,113.3,9.4
82.85,4579,113.3,9.4
82.9,4559,113.3,9.4
82.95,4555,113.3,9.4
83,4546,113.2,9.4
83.05,4537,113.2,9.4
83.1,4533,113.2,9.4
83.15,4537,113.2,9.4
83.2,4528,113.2,9.4
83.25,4523,113.2,9.4
83.3,4522,113.2,9.4
83.35,4520,113.2,9.4
83.4,4518,113.2,9.4
83.45,4518,113.2,9.4
83.5,4514,113.2,9.4
83.55,4524,113.2,9.4
83.6,4526,113.2,9.4
83.65,4529,113.2,9.4
83.7,4520,113.2,9.4
83.75,4511,113.1,9.4
83.8,4505,113.2,9.4
83.85,4498,113.1,9.4
83.9,4506,113.1,9.4
83.95,4512,113.1,9.4
84,4495,113.1,9.4
84.05,4483,113.1,9.4
84.1,4473,113.1,9.4
84.15,4459,113.1,9.4
84.2,4442,113.1,9.4
84.25,4434,113.1,9.4
84.3,4432,113.1,9.4
84.35,4422,113.1,9.4
84.4,4474,112.8,9.4
84.45,4407,113.1,9.4
84.5,4402,113.1,9.4
84.55,4396,113.1,9.4
84.6,4395,113.1,9.4
84.65,4396,113.1,9.4
84.7,4393,113.1,9.4
84.75,4391,113.1,9.4
84.8,4388,113.1,9.4
84.85,4385,113.1,9.4
84.9,4384,113.1,9.4
84.95,4379,113.1,9.4
85,4375,113.1,9.4
85.05,4377,113.1,9.4
85.1,4374,113.1,9.4
85.15,4373,113.1,9.4
85.2,4371,113.1,9.4
85.25,4373,113.1,9.4
85.3,4370,113.1,9.4
85.35,4376,113.1,9.4
85.4,4388,113.1,9.4
85.45,4388,113.1,9.4
85.5,4374,113.1,9.4
85.55,4355,113.1,9.4
85.6,4355,113.1,9.4
85.65,4343,113.1,9.4
85.7,4355,113.1,9.4
85.75,4336,113.1,9.4
85.8,4326,113.1,9.4
85.85,4315,113.1,9.4
85.9,4300,113.1,9.4
85.95,4294,113.1,9.4
86,4288,113.1,9.4
86.05,4291,113.1,9.4
86.1,4290,113.1,9.4
86.15,4283,113.1,9.4
86.2,4277,113.1,9.4
86.25,4273,113.1,9.4
86.3,4272,113.1,9.4
86.35,4269,113.1,9.4
86.4,4265,113.1,9.4
86.45,4261,113.1,9.4
86.5,4252,113.1,9.4
86.55,4247,113.1,9.4
86.6,4241,113.1,9.4
86.65,4234,113.1,9.4
86.7,4231,113.1,9.4
86.75,4225,113.1,9.4
86.8,4210,113.1,9.4
86.85,4209,113.1,9.4
86.9,4206,113.1,9.4
86.95,4203,113.1,9.4
87,4200,113.1,9.4
87.05,4197,113.1,9.4
87.1,4192,113.1,9.4
87.15,4181,113.1,9.4
87.2,4177,113.1,9.4
87.25,4173,113.1,9.4
87.3,4174,113.1,9.4
87.35,4175,113.1,9.4
87.4,4175,113.1,9.4
87.45,4172,113.1,9.4
87.5,4173,113.1,9.4
87.55,4167,113.1,9.4
87.6,4165,113.1,9.4
87.65,4165,113.1,9.4
87.7,4165,113.1,9.4
87.75,4154,113.1,9.4
87.8,4148,113.1,9.4
87.85,4158,113.1,9.4
87.9,4156,113.1,9.4
87.95,4152,113.1,9.4
88,4151,113.1,9.4
88.05,4143,113.1,9.4
88.1,4126,113.1,9.4
88.15,4117,113.1,9.4
88.2,4112,113.1,9.4
88.25,4108,113.1,9.4
88.3,4097,113.1,9.4
88.35,4083,113.1,9.4
88.4,4079,113.1,9.4
88.45,4076,113.1,9.4
88.5,4073,113.1,9.4
88.55,4075,113.1,9.4
88.6,4080,113.1,9.4
88.65,4090,113.1,9.4
88.7,4096,113.1,9.4
88.75,4094,113.1,9.4
88.8,4092,113.1,9.4
88.85,4081,113.1,9.4
88.9,4074,113.1,9.4
88.95,4077,113.1,9.4
89,4064,113.1,9.4
89.05,4058,113.1,9.4
89.1,4060,113.0,9.4
89.15,4056,113.0,9.4
89.2,4041,113.0,9.4
89.25,4029,113.0,9.4
89.3,4022,113.0,9.4
89.35,4016,113.0,9.4
89.4,4010,113.0,9.4
89.45,4009,113.0,9.4
89.5,4002,113.0,9.4
89.55,3994,113.0,9.4
89.6,3991,113.0,9.4
89.65,3988,113.0,9.4
89.7,3986,113.0,9.4
89.75,3982,113.0,9.4
89.8,3981,113.0,9.4
89.85,3979,113.0,9.4
89.9,3977,113.0,9.4
89.95,3978,112.9,9.4
90,3976,112.9,9.4
90.05,3975,112.9,9.4
90.1,3971,112.9,9.4
90.15,3971,112.9,9.4
90.2,3972,112.9,9.4
90.25,3968,112.9,9.4
90.3,3972,112.9,9.4
90.35,3971,112.9,9.4
90.4,3973,112.9,9.4
90.45,3977,112.9,9.4
90.5,3964,112.9,9.4
90.55,3970,112.9,9.4
90.6,3961,112.9,9.4
90.65,3969,112.9,9.4
90.7,3972,112.9,9.4
90.75,3962,112.9,9.4
90.8,3955,112.9,9.4
90.85,3959,112.9,9.4
90.9,3965,112.9,9.4
90.95,3946,112.9,9.4
91,3943,112.9,9.4
91.05,3945,112.9,9.4
91.1,3948,112.9,9.4
91.15,3949,112.9,9.4
91.2,3935,112.9,9.4
91.25,3922,112.9,9.4
91.3,3898,112.9,9.4
91.35,3892,112.9,9.4
91.4,3877,112.9,9.4
91.45,3862,112.9,9.4
91.5,3854,112.9,9.4
91.55,3853,112.9,9.4
91.6,3848,112.9,9.4
91.65,3845,112.9,9.4
91.7,3841,112.9,9.4
91.75,3837,112.9,9.4
91.8,3834,112.9,9.4
91.85,3829,112.9,9.4
91.9,3822,112.9,9.4
91.95,3816,112.9,9.4
92,3814,112.9,9.4
92.05,3812,112.9,9.4
92.1,3812,112.9,9.4
92.15,3808,112.9,9.4
92.2,3809,112.9,9.4
92.25,3807,112.9,9.4
92.3,3806,112.9,9.4
92.35,3801,112.9,9.4
92.4,3798,112.9,9.4
92.45,3796,112.9,9.4
92.5,3790,112.9,9.4
92.55,3779,112.9,9.4
92.6,3776,112.9,9.4
92.65,3772,112.9,9.4
92.7,3773,112.9,9.4
92.75,3764,112.9,9.4
92.8,3759,112.9,9.4
92.85,3757,112.9,9.4
92.9,3750,112.9,9.4
92.95,3745,112.9,9.4
93,3744,112.9,9.4
93.05,3739,112.9,9.4
93.1,3730,112.9,9.4
93.15,3729,112.8,9.4
93.2,3727,112.8,9.4
93.25,3725,112.9,9.4
93.3,3723,112.9,9.4
93.35,3721,112.9,9.4
93.4,3720,112.9,9.4
93.45,3715,112.8,9.4
93.5,3717,112.8,9.4
93.55,3706,112.9,9.4
93.6,3708,112.8,9.4
93.65,3707,112.8,9.4
93.7,3707,112.8,9.4
93.75,3698,112.8,9.4
93.8,3690,112.8,9.4
93.85,3690,112.9,9.4
93.9,3685,112.8,9.4
93.95,3680,112.8,9.4
94,3680,112.8,9.4
94.05,3669,112.8,9.4
94.1,3665,112.8,9.4
94.15,3666,112.8,9.4
94.2,3669,112.8,9.4
94.25,3673,112.8,9.4
94.3,3672,112.8,9.4
94.35,3664,112.8,9.4
94.4,3662,112.8,9.4
94.45,3649,112.8,9.4
94.5,3646,112.8,9.4
94.55,3649,112.8,9.4
94.6,3643,112.8,9.4
94.65,3642,112.8,9.4
94.7,3636,112.8,9.4
94.75,3630,112.8,9.4
94.8,3622,112.8,9.4
94.85,3621,112.8,9.4
94.9,3619,112.8,9.4
94.95,3626,112.8,9.4
95,3628,112.8,9.4
95.05,3631,112.8,9.4
95.1,3619,112.8,9.4
95.15,3616,112.8,9.4
95.2,3622,112.8,9.4
95.25,3607,112.8,9.4
95.3,3602,112.8,9.4
95.35,3607,112.8,9.4
95.4,3591,112.8,9.4
95.45,3589,112.8,9.4
95.5,3584,112.8,9.4
95.55,3588,112.8,9.4
95.6,3581,112.8,9.4
95.65,3573,112.8,9.4
95.7,3559,112.7,9.4
95.75,3553,112.7,9.4
95.8,3542,112.7,9.4
95.85,3534,112.7,9.4
95.9,3531,112.7,9.4
95.95,3528,112.7,9.4
96,3520,112.7,9.4
96.05,3517,112.7,9.4
96.1,3514,112.7,9.4
96.15,3513,112.7,9.4
96.2,3514,112.6,9.4
96.25,3518,112.6,9.4
96.3,3524,112.6,9.4
96.35,3542,112.6,9.4
96.4,3552,112.6,9.4
96.45,3553,112.6,9.4
96.5,3559,112.6,9.4
96.55,3555,112.6,9.4
96.6,3536,112.5,9.4
96.65,3518,112.5,9.4
96.7,3516,112.5,9.4
96.75,3490,112.5,9.4
96.8,3481,112.5,9.4
96.85,3484,112.5,9.4
96.9,3479,112.5,9.4
96.95,3489,112.5,9.4
97,3478,112.5,9.4
97.05,3481,112.5,9.4
97.1,3465,112.4,9.4
97.15,3454,112.4,9.4
97.2,3458,112.4,9.4
97.25,3451,112.4,9.4
97.3,3438,112.4,9.4
97.35,3429,112.4,9.4
97.4,3421,112.4,9.4
97.45,3416,112.4,9.4
97.5,3410,112.4,9.4
97.55,3400,112.4,9.4
97.6,3392,112.4,9.4
97.65,3382,112.4,9.4
97.7,3376,112.4,9.4
97.75,3367,112.4,9.4
97.8,3367,112.4,9.4
97.85,3366,112.4,9.4
97.9,3369,112.4,9.4
97.95,3374,112.4,9.4
98,3383,112.4,9.4
98.05,3396,112.4,9.4
98.1,3395,112.4,9.4
98.15,3390,112.4,9.4
98.2,3396,112.4,9.4
98.25,3401,112.4,9.4
98.3,3388,112.4,9.4
98.35,3394,112.4,9.4
98.4,3386,112.4,9.4
98.45,3371,112.4,9.4
98.5,3373,112.4,9.4
98.55,3372,112.3,9.4
98.6,3360,112.3,9.4
98.65,3365,112.3,9.4
98.7,3357,112.3,9.4
98.75,3348,112.3,9.4
98.8,3336,112.3,9.4
98.85,3323,112.3,9.4
98.9,3312,112.3,9.4
98.95,3298,112.3,9.4
99,3281,112.3,9.4
99.05,3274,112.3,9.4
99.1,3269,112.3,9.4
99.15,3261,112.3,9.4
99.2,3261,112.3,9.4
99.25,3262,112.3,9.4
99.3,3273,112.3,9.4
99.35,3270,112.3,9.4
99.4,3267,112.3,9.4
99.45,3276,112.3,9.4
99.5,3292,112.3,9.4
99.55,3304,112.3,9.4
99.6,3304,112.3,9.4
99.65,3292,112.3,9.4
99.7,3298,112.3,9.4
99.75,3291,112.3,9.4
99.8,3274,112.3,9.4
99.85,3267,112.3,9.4
99.9,3259,112.3,9.4
99.95,3252,112.3,9.4
100,3254,112.3,9.4
100.05,3243,112.3,9.4
100.1,3221,112.3,9.4
100.15,3219,112.3,9.4
100.2,3208,112.3,9.4
100.25,3200,112.3,9.4
100.3,3194,112.3,9.4
100.35,3190,112.3,9.4
100.4,3186,112.3,9.4
100.45,3178,112.3,9.4
100.5,3167,112.3,9.4
100.55,3160,112.3,9.4
100.6,3157,112.3,9.4
100.65,3152,112.3,9.4
100.7,3145,112.3,9.4
100.75,3142,112.3,9.4
100.8,3140,112.3,9.4
100.85,3141,112.3,9.4
100.9,3142,112.3,9.4
100.95,3137,112.3,9.4
101,3130,112.3,9.4
101.05,3124,112.3,9.4
101.1,3113,112.3,9.4
101.15,3104,112.3,9.4
101.2,3098,112.3,9.4
101.25,3093,112.3,9.4
101.3,3090,112.3,9.4
101.35,3090,112.3,9.4
101.4,3091,112.3,9.4
101.45,3095,112.3,9.4
101.5,3093,112.3,9.4
101.55,3098,112.3,9.4
101.6,3100,112.3,9.4
101.65,3118,112.3,9.4
101.7,3116,112.3,9.4
101.75,3110,112.3,9.4
101.8,3109,112.3,9.4
101.85,3095,112.3,9.4
101.9,3079,112.3,9.4
101.95,3070,112.3,9.4
102,3072,112.3,9.4
102.05,3050,112.3,9.4
102.1,3040,112.3,9.4
102.15,3032,112.3,9.4
102.2,3036,112.3,9.4
102.25,3036,112.3,9.4
102.3,3041,112.3,9.4
102.35,3039,112.3,9.4
102.4,3037,112.3,9.4
102.45,3027,112.3,9.4
102.5,3017,112.3,9.4
102.55,3012,112.3,9.4
102.6,3007,112.3,9.4
102.65,3004,112.3,9.4
102.7,3009,112.3,9.4
102.75,3011,112.3,9.4
102.8,3010,112.3,9.4
102.85,3014,112.3,9.4
102.9,3017,112.3,9.4
102.95,3017,112.2,9.4
103,3021,112.2,9.4
103.05,3020,112.2,9.4
